Date,nifty bank,axis_bank,bandhan_bank,au_bank,sbi_bank,bob_bank,idfc_bank,federal_bank,kotak_bank,hdfc_bank,icici_bank,pnb_bank,indusind_bank
18-12-2023,48068.5,1119.699951,252.5500031,758.25,646.6500244,224.4499969,90.44999695,157.1000061,1845.199951,1660.699951,1029.949951,91.19999695,1570
19-12-2023,47940.39844,1123.800049,253.5,749.5499878,648.5,225.1999969,90.69999695,156.6000061,1849.849976,1650,1025.5,91.44999695,1556.349976
20-12-2023,48085.35156,1122,250.0500031,737.4000244,658.7000122,227.4499969,90.80000305,157.6499939,1852.150024,1658,1022,91.94999695,1578
21-12-2023,47172.44922,1103.900024,237.4499969,750,632.1500244,217,86.09999847,151.3000031,1821,1657,996.5499878,86.05000305,1542.099976
22-12-2023,47837.75,1095.400024,238.5,774,644.75,225,88.59999847,154.8000031,1854.699951,1683.599976,1002.950012,90.44999695,1574.300049
26-12-2023,47576.39844,1091.199951,236,768.5999756,638.8499756,222.8999939,88.69999695,154.0500031,1867,1673.25,994.9000244,90,1562.949951
27-12-2023,47818.5,1096.050049,235.8500061,774.9000244,640.75,226,88.59999847,154.1000061,1894,1681.5,997.9500122,89.15000153,1573.150024
28-12-2023,48479.05078,1107.25,239.5500031,779,650.25,234,89.30000305,155,1911,1709.300049,1008,92.80000305,1600
29-12-2023,48374.85156,1101.449951,240.6999969,790,645.5,233.1000061,89.40000153,158.5,1912.099976,1697,1004.049988,96.40000153,1615
02-01-2024,48194.80078,1095.099976,245.6499939,786,641.3499756,233.6999969,87.90000153,156.5500031,1908,1698.800049,997,97.80000305,1594.099976
03-01-2024,47796.30078,1091,242.3500061,766.8499756,639.3499756,230.3999939,86,153.1999969,1864,1702,984.7000122,96,1575.5
04-01-2024,47805.39844,1103,255.6000061,778,642.5,233.0500031,86.19999695,152.5,1871.5,1678,986.4000244,96.5,1593
05-01-2024,48245.55078,1124,262.7999878,805,645,239,87.30000305,155.9499969,1865.5,1687.150024,988,97.90000153,1654
08-01-2024,48096.64844,1145,252,794,640,231.5,86.75,153,1848,1678.5,994,97.25,1633
09-01-2024,47705.39844,1128.550049,240,813.4000244,632,227,86,151.6499939,1837,1667.150024,986.25,96,1631.949951
10-01-2024,47073.85156,1115.25,234.8999939,770.4500122,624.7999878,223.3000031,84,151.3999939,1820.800049,1643,974.2999878,94.94999695,1620
11-01-2024,47538.60156,1111.050049,232.8999939,780,626,225,84.25,152.1999969,1832,1660,995.2999878,95.19999695,1643.949951
12-01-2024,47572.69922,1126.349976,234.8999939,783,623.7999878,226.8999939,87.30000305,150.9499969,1825,1652,994.7999878,95.40000153,1657.849976
15-01-2024,47891.05078,1122,231.5,790.7999878,638.9000244,230.6999969,87.75,152.9499969,1843,1647.699951,1003.5,98.34999847,1684.800049
16-01-2024,48109.94922,1116.650024,231,772.0499878,640,231.1000061,86.69999695,153.75,1850.550049,1673,1006.099976,98.40000153,1688.849976
17-01-2024,46573.94922,1082,227.1499939,759.9500122,624,229,87.44999695,149.5,1823.050049,1570,987.9000244,97.05000305,1650
18-01-2024,45492.75,1066,227.5,754.3499756,625.7999878,224.9499969,85.19999695,145.3999939,1770,1494,973.9500122,97.30000305,1634.949951
19-01-2024,46103.5,1107.150024,229.6999969,740,633,229.5500031,87,148.8999939,1787.050049,1505.949951,991.2999878,99.40000153,1622.699951
23-01-2024,46495.44922,1125.900024,231.5,755,627,234,85.19999695,148.3500061,1801,1465,1059.099976,106.6500015,1535
24-01-2024,44489.39844,1034.800049,224,716.5,609.9500122,223,82.30000305,140.3999939,1789,1380.25,1029.449951,99.15000153,1459.949951
25-01-2024,45057.94922,1058,225,740,618.5,228,80.05000305,142.6000061,1790,1452.5,998.4000244,102.75,1490
29-01-2024,45171.5,1036,224,670,619,227.6499939,81.05000305,143.1999969,1785.300049,1448.050049,1020,107.5,1523
30-01-2024,45481.5,1060.050049,225.3999939,630,625.4500122,235,84.05000305,146.4499969,1825,1454.550049,1014.950012,108,1530
31-01-2024,45295.64844,1048.199951,224.0500031,628,626.4000244,238.8999939,82.65000153,145.5,1816,1439.5,1016.799988,109.5,1519.199951
01-02-2024,46164.89844,1072.650024,229,639.8499756,642.75,250,84.19999695,148.1499939,1830,1465.050049,1033.949951,115,1537.75
02-02-2024,46568.19922,1088.050049,227.8000031,638.75,652,259.2999878,84,147.0500031,1841.800049,1475,1037.099976,121.6999969,1551
05-02-2024,45962.25,1067.050049,228.8999939,628.9500122,647.0999756,257.6499939,83.19999695,145.8500061,1825,1446,1022.5,125.9000015,1532.75
06-02-2024,45891.19922,1061.550049,222.6499939,622.5999756,644.4500122,258,83.30000305,147.25,1814,1445.550049,1023.549988,122.4000015,1550
07-02-2024,45944.60156,1061.050049,221,620.4000244,655.0499878,252.8999939,83,147.8999939,1791,1453,1028,123.6999969,1522.400024
08-02-2024,45973.85156,1072,218.5,621,680.4000244,248,83.19999695,150,1801.550049,1429.849976,1024.099976,125.6500015,1522.699951
09-02-2024,44986.75,1039.949951,216,600,703.6500244,253.3500061,81,147,1730,1392.150024,988.8499756,124.5,1480.25
12-02-2024,45664.30078,1051.400024,223,608,726,266.1000061,81.65000153,148.3999939,1743,1399.650024,1010.400024,124.8499985,1488.199951
13-02-2024,45056.80078,1051,200.6999969,600,708.5499878,254.6999969,79.44999695,146.1999969,1713,1391.949951,1006,118.3000031,1452.400024
14-02-2024,45014.64844,1061.300049,197.25,589.9500122,705.5499878,255.1000061,79.75,146.3000031,1723.650024,1376,1009.549988,120.9000015,1450.050049
15-02-2024,46027.10156,1097.5,198.25,595,747.7000122,269.8999939,81.09999847,150,1755,1385,1022.849976,124.9000015,1491
16-02-2024,46454.30078,1073,199.6999969,582.0999756,763.4500122,276.1000061,81.44999695,157.25,1749.949951,1423.900024,1023.200012,129.6499939,1485.949951
20-02-2024,46444.89844,1059,204.9499969,602.4000244,759.0499878,270.1000061,82.19999695,153,1739.699951,1415,1041.050049,129,1489
21-02-2024,47363.39844,1093.849976,203.8999939,602.5499878,760.6500244,273.5,82,156.1000061,1769,1464,1056.800049,129.9499969,1520
22-02-2024,46934.55078,1090.300049,201.3999939,588.5499878,773,275.25,80.94999695,154.6999969,1744.5,1417.75,1056,128.9499969,1517.25
23-02-2024,47060.69922,1099,204.9499969,596.4500122,765.9000244,276,81.44999695,154.8999939,1724.5,1422.550049,1070,129.5,1498.449951
26-02-2024,46615.85156,1093.449951,209.1999969,599.9500122,755,268.8500061,82.69999695,152.5,1722.099976,1413.550049,1053.099976,127.9000015,1481
27-02-2024,46480.19922,1081.650024,203.0500031,588.4500122,758.9000244,269.5499878,84,152.6999969,1713,1413.550049,1050.75,124.8499985,1466.5
28-02-2024,46640.89844,1077.400024,201.1999969,594,749.8499756,270.3500061,83.69999695,154.1999969,1711,1420.150024,1063,124,1495
29-02-2024,45881.44922,1071,196.6499939,573.9000244,743.9000244,261.3999939,80.44999695,150.8999939,1687,1402.099976,1043.050049,120.75,1451
01-03-2024,46218,1076,197.5,574.4000244,752,266.5,81.34999847,151.3999939,1695.5,1400,1055,123.0500031,1480
04-03-2024,47318.5,1099.25,201.1000061,578.0499878,774.4000244,273.5499878,82.55000305,154.3000031,1727.949951,1430.949951,1081,126.4499969,1529.949951
05-03-2024,47265.69922,1102.199951,199.8999939,589.4000244,769.5,272.9500122,82,153.1999969,1726.900024,1422,1086.199951,125.8499985,1529.650024
06-03-2024,47451.64844,1100.199951,198,575.3499756,783.6500244,277.8500061,81.40000153,155.4499969,1722.849976,1433.550049,1080.300049,129.6000061,1542.449951
07-03-2024,48035.80078,1126,196.6999969,570,790,282.5499878,81.94999695,157.9499969,1759.75,1445.5,1094.949951,130.5500031,1556.449951
11-03-2024,47792.19922,1112.25,196,572,790,283.8500061,81.09999847,156.3500061,1765.900024,1430,1087.949951,130.3999939,1566.099976
12-03-2024,47351.35156,1105,192.1499939,586.7999878,770,277,80.44999695,156,1734.900024,1434,1077.050049,128.8000031,1541.050049
13-03-2024,47341.14844,1096,189.3000031,578,758.6500244,272,79.59999847,152.3500061,1720.349976,1465.5,1077.150024,126.3000031,1535
14-03-2024,46825.75,1075,178.6999969,573,749.9000244,259.8999939,76.80000305,146,1725,1462.099976,1080,117,1471.550049
15-03-2024,46572.10156,1056.25,180.5,,739.25,258.5,78.09999847,146.75,1735.800049,1450,1072,120.5999985,1474
18-03-2024,46458.75,1044,185,581.9000244,727.0999756,253.4499969,78.75,151,1737.400024,1447,1075.050049,117.9499969,1487.25
19-03-2024,46421.89844,1055.550049,181.8500061,576.5,730,253.8000031,77.69999695,148,1734.849976,1435.5,1078.449951,120.5,1476.050049
20-03-2024,46392.89844,1050,181.5,562.2000122,725.1500244,249.8999939,77.19999695,148.9499969,1751.400024,1449.050049,1080,117.25,1440
21-03-2024,46674.85156,1039.349976,180,568.4000244,742,253.5,77,149,1772.099976,1442.599976,1092,118.5500031,1460
22-03-2024,46634.89844,1040.099976,181,564,743.8499756,255.5,78,150,1769.900024,1441,1081.150024,121,1477.75
26-03-2024,46552.94922,1029,181.3500061,564.25,743.0499878,259,78.05000305,149.6000061,1765,1427.199951,1081,122.8000031,1512.099976
27-03-2024,46643.44922,1045.800049,182.1999969,564.7999878,743,261,77.84999847,149.8000031,1758,1423.550049,1083.699951,124,1519
28-03-2024,46827.85156,1052.849976,181.3000031,563.8499756,737.75,258.75,76.30000305,150.9499969,1777.949951,1440.699951,1085,122.9000015,1534.75
01-04-2024,47391.05078,1052.349976,182.75,570.9000244,759.0499878,266,76.19999695,152,1795,1458,1096.050049,125.4499969,1553
02-04-2024,47490.75,1051,189,593,758.2000122,267,77.5,153.3999939,1793.900024,1465.150024,1094.449951,125.5,1542.949951
03-04-2024,47350.25,1043.800049,192,590,764.9000244,270.8999939,78.80000305,154,1753.5,1472.099976,1075,126.6999969,1554
04-04-2024,48086.19922,1070,191.9499969,620,775,276.25,79,156.75,1747,1504,1084.75,137.0500031,1548.050049
05-04-2024,48104.64844,1061.099976,203,624.9500122,757.9500122,269.4500122,79.59999847,153.1999969,1749.050049,1539,1070,135.1000061,1552
08-04-2024,48586.75,1067,185.1000061,637.2000122,766.0499878,272,82.30000305,155.5500031,1793.800049,1554.949951,1078.349976,136.5,1560
09-04-2024,48810.80078,1090,185.1499939,634,768.4500122,269,83,155,1790.349976,1554.849976,1091.949951,133.5,1574.900024
10-04-2024,48879.55078,1086.199951,182.5,634,766.5,265.5,82.44999695,157,1788.900024,1549.900024,1110.949951,132.75,1564.849976
12-04-2024,48671.19922,1079.5,183,630,777.25,269.7999878,84.69999695,159.4499969,1811,1521,1103.5,135.6000061,1546
15-04-2024,48057.5,1063.099976,181.9499969,620,759.7999878,265.1499939,83,153.9499969,1789.949951,1497.550049,1100.199951,132.1999969,1544.949951
16-04-2024,47436.69922,1049.949951,173.1000061,629.7000122,751.25,258.7999878,82.34999847,153.6000061,1778,1487,1070.550049,132.3999939,1530
18-04-2024,47592.69922,1044.150024,175.75,620.5,752.0499878,255.25,83.44999695,152.3999939,1790.050049,1509.800049,1074,129.8500061,1502.800049
19-04-2024,46744.94922,1015,172,617.8499756,734.5,256.5,82,151,1764,1486.550049,1052.949951,128,1466
22-04-2024,48145.69922,1039,175.75,623.7999878,754.1500244,258.8999939,82.69999695,152.5500031,1813,1557.400024,1078.800049,130.8000031,1494
23-04-2024,48299.60156,1058,182.3999939,614,770.3499756,263,83.55000305,154.3999939,1810,1526.300049,1100,135,1482.800049
24-04-2024,48120.89844,1056,184.1000061,613.7000122,778.5,261.25,83.65000153,154.1000061,1812,1515,1092.25,133.25,1477
25-04-2024,47772.64844,1100,184,613.9000244,770.6500244,259,83.34999847,153.5,1665,1506.25,1090,132.9499969,1476.050049
26-04-2024,48660,1130,185,613.0999756,815.9000244,270,84.09999847,156.3000031,1642.449951,1519.800049,1112.150024,136.5500031,1511.5
29-04-2024,48359.89844,1130.300049,185,625.5,807,269.1000061,83.40000153,158,1610.099976,1515,1108,137.5,1458.75
30-04-2024,49477.10156,1160.150024,184,644.0999756,826.5,273.3500061,82.05000305,161.3999939,1640.400024,1529.199951,1159.949951,137.8999939,1497.800049
02-05-2024,49262,1156,189.0500031,636.4000244,826.9000244,281.4500122,82.34999847,169.5,1590,1522,1143,141.1000061,1508
03-05-2024,49375.05078,1150.900024,191.6499939,648,834.7999878,282.25,81.84999847,168.5,1583,1533.25,1141.300049,139.1499939,1517.199951
06-05-2024,49174.55078,1143.900024,189.1000061,648,835,276,81.30000305,167.6999969,1605,1522,1141.550049,136.8999939,1495.699951
07-05-2024,48965.05078,1146.050049,186.8500061,634,812,266.6000061,80.05000305,164,1628.699951,1521.949951,1147.949951,127.9000015,1497.5
08-05-2024,48124.19922,1124.650024,181.5,630.1500244,802.5999756,259.0499878,77.80000305,159.75,1640,1495.949951,1126.550049,122.5,1455
09-05-2024,47976.35156,1122,181.4499969,627,811.9000244,270,77.05000305,158,1648,1474.949951,1120.550049,125.9499969,1445.5
10-05-2024,47555.5,1123.699951,184,630,827,265.7000122,75.84999847,158.1499939,1643,1439,1118,123.9000015,1402
13-05-2024,47389.80078,1120.099976,188.5,635.9000244,819.8499756,260.2999878,76.90000153,160.9499969,1627,1432,1112.400024,123.9000015,1415.349976
14-05-2024,47748.85156,1129.949951,188.25,635.0999756,813,259.7000122,77.59999847,162.5,1642,1452.25,1125.900024,123.5500031,1407
15-05-2024,47923.10156,1125.550049,189.3999939,642.4500122,821,261.25,77.80000305,163.8999939,1649.699951,1459.699951,1122.099976,126.75,1421
16-05-2024,47945.85156,1134.150024,190,626.4500122,825.2999878,264.5499878,77,163.9499969,1655,1446.050049,1133,125.25,1420.199951
17-05-2024,47842.94922,1132,181,625.25,814.5,262.5499878,77.19999695,164,1674,1446.199951,1131.050049,125.3000031,1408
21-05-2024,47927.10156,1136,183,625,821,261.5,77.75,164,1692,1450.099976,1122.199951,126.4000015,1420
22-05-2024,48113.89844,1142,184.8999939,618.7999878,826.5499878,267,77.5,163.6000061,1702.800049,1457.849976,1125,127,1409
23-05-2024,47899.35156,1126,183.9499969,607.7999878,824.7000122,265.5,77.15000153,163.3500061,1700,1458.650024,1115.550049,126.5,1408.550049
24-05-2024,48668,1165.5,189,617.7999878,830,268.9500122,78.40000153,162.5500031,1711,1487.5,1130,126.6500015,1441
27-05-2024,49105.89844,1178.900024,187.1000061,624.7999878,832.5999756,269.5,78.05000305,164.3000031,1703.449951,1523.349976,1131.900024,126.25,1447.849976
28-05-2024,49390.89844,1188,189.6999969,638.4500122,835.7000122,271,79,164.1499939,1712.300049,1530.099976,1132.5,130.1000061,1472.800049
29-05-2024,48786.69922,1172,188.8500061,636.3499756,828.4000244,262.8999939,77.75,159.5,1698,1518,1115.050049,127.25,1453
30-05-2024,48313.60156,1155.199951,190.8999939,646.9000244,821.4000244,261.75,77.09999847,159.9499969,1684.349976,1499.199951,1097,128,1458
31-05-2024,48895.14844,1173,187.1499939,639.8499756,830.7000122,263.3999939,77.90000153,161.5,1703,1519,1118,128.6000061,1456
03-06-2024,50889.85156,1197.050049,192.8000031,663.4000244,863.5499878,277,80.65000153,165.25,1721.449951,1599,1170,135,1514.949951
04-06-2024,50667.05078,1224,194,649.9500122,897,292,78.09999847,165.1000061,1703.25,1557,1157.900024,136.3999939,1509.949951
05-06-2024,47486.60156,1138,179.1000061,632,790.75,257,73.90000153,156,1662.550049,1494.050049,1085,119,1400.5
06-06-2024,49426.39844,1192.099976,192,670,800,262.6000061,78.40000153,167.6999969,1721,1564.900024,1118,123.1999969,1500
07-06-2024,49316.94922,1178,191.0500031,663,819.9000244,268.3500061,77.25,165,1730.050049,1561.050049,1110.400024,124,1468.550049
10-06-2024,49808.14844,1185,196.5500031,669.2000122,834.1500244,273.3999939,78.25,165.8999939,1750.099976,1574,1116,125.8499985,1498.5
11-06-2024,49751.19922,1204.449951,198.3200073,671,836,276.5,77.44999695,166.0099945,1746.599976,1556,1119.75,126.1999969,1485
12-06-2024,49857.44922,1192.099976,198,674.8499756,837,274.8999939,77.51000214,167.8000031,1720.099976,1575,1121,126.3000031,1491
13-06-2024,50179,1201.800049,198.3000031,667.0499878,845,285,78,175.0099945,1731.400024,1581.75,1122.199951,128.3000031,1496
14-06-2024,49993.94922,1180.949951,194.3999939,672.6500244,845,283,77.51000214,173.2599945,1723,1584,1114,126.5699997,1510.5
18-06-2024,50194.35156,1194,195,663.4500122,841.5499878,286.25,78.27999878,174.8999939,1718.599976,1596.900024,1113.949951,129,1514
19-06-2024,50607.89844,1193,198.3000031,663,846.7999878,287,82,175.0899963,1729,1613.400024,1127.949951,129,1516.199951
20-06-2024,51712.89844,1230.099976,199.9499969,659.9000244,853,284,82.91999817,175.9499969,1765,1669.800049,1154.050049,128.3000031,1536
21-06-2024,51927.30078,1246,209.0899963,669.9500122,844.9000244,285.2000122,84.30000305,179.7299957,1770,1672.849976,1163.550049,127.4599991,1523
